category,category_ru,name,difficulty,forbidden_words
player,игроки,Ярослав Михайлов,medium,Ярослав Михайлов|Ярослав|Михайлов
player,игроки,Руслан Безруков,medium,Руслан Безруков|Руслан|Безруков
player,игроки,Келлвен,medium,Келлвен
player,игроки,Томас Гальдамес,medium,Томас Гальдамес|Томас|Гальдамес
player,игроки,Николай Рассказов,medium,Николай Рассказов|Николай|Рассказов
player,игроки,Ираклий Квеквескири,medium,Ираклий Квеквескири|Ираклий|Квеквескири
player,игроки,Владимир Хубулов,medium,Владимир Хубулов|Владимир|Хубулов
player,игроки,Вадим Раков,medium,Вадим Раков|Вадим|Раков
player,игроки,Никита Ермаков,medium,Никита Ермаков|Никита|Ермаков
player,игроки,Эдгар Севикян,medium,Эдгар Севикян|Эдгар|Севикян
player,игроки,Данил Пруцев,medium,Данил Пруцев|Данил|Пруцев
player,игроки,Максим Глушенков,medium,Максим Глушенков|Максим|Глушенков
player,игроки,Рустам Ятимов,medium,Рустам Ятимов|Рустам|Ятимов
player,игроки,Владислав Сарвели,medium,Владислав Сарвели|Владислав|Сарвели
player,игроки,Илья Лантратов,medium,Илья Лантратов|Илья|Лантратов
player,игроки,Игорь Калинин,medium,Игорь Калинин|Игорь|Калинин
player,игроки,Александр Трошечкин,medium,Александр Трошечкин|Александр|Трошечкин
player,игроки,Витор Тормена,medium,Витор Тормена|Витор|Тормена
player,игроки,Жерзино Ньямси,medium,Жерзино Ньямси|Жерзино|Ньямси
player,игроки,Лука Гагнидзе,medium,Лука Гагнидзе|Лука|Гагнидзе
player,игроки,Никита Кокарев,medium,Никита Кокарев|Никита|Кокарев
player,игроки,Сауль Гуарирапа,medium,Сауль Гуарирапа|Сауль|Гуарирапа
player,игроки,Виктор Александров,medium,Виктор Александров|Виктор|Александров
player,игроки,Давид Волк,medium,Давид Волк|Давид|Волк
player,игроки,Роман Евгеньев,medium,Роман Евгеньев|Роман|Евгеньев
player,игроки,Станислав Магкеев,medium,Станислав Магкеев|Станислав|Магкеев
player,игроки,Сергей Песьяков,medium,Сергей Песьяков|Сергей|Песьяков
player,игроки,Юрий Горшков,medium,Юрий Горшков|Юрий|Горшков
player,игроки,Хесус Медина,medium,Хесус Медина|Хесус|Медина
player,игроки,Виталий Гудиев,medium,Виталий Гудиев|Виталий|Гудиев
player,игроки,Антон Зиньковский,medium,Антон Зиньковский|Антон|Зиньковский
player,игроки,Ваня Дркушич,medium,Ваня Дркушич|Ваня|Дркушич
player,игроки,Хетаг Хосонов,medium,Хетаг Хосонов|Хетаг|Хосонов
player,игроки,Евгений Марков,medium,Евгений Марков|Евгений|Марков
player,игроки,Кирилл Глебов,medium,Кирилл Глебов|Кирилл|Глебов
player,игроки,Шамар Николсон,medium,Шамар Николсон|Шамар|Николсон
player,игроки,Даниил Хлусевич,medium,Даниил Хлусевич|Даниил|Хлусевич
player,игроки,Иван Ломаев,medium,Иван Ломаев|Иван|Ломаев
player,игроки,Бернард Бериша,medium,Бернард Бериша|Бернард|Бериша
player,игроки,Георгий Мелкадзе,medium,Георгий Мелкадзе|Георгий|Мелкадзе
player,игроки,Александр Беленов,medium,Александр Беленов|Александр|Беленов
player,игроки,Матвей Лукин,medium,Матвей Лукин|Матвей|Лукин
player,игроки,Лукас Фассон,medium,Лукас Фассон|Лукас|Фассон
player,игроки,Мирослав Богосавац,medium,Мирослав Богосавац|Мирослав|Богосавац
player,игроки,Угочукву Иву,medium,Угочукву Иву|Угочукву|Иву
player,игроки,Илья Помазун,medium,Илья Помазун|Илья|Помазун
player,игроки,Элдор Шомуродов,medium,Элдор Шомуродов|Элдор|Шомуродов
player,игроки,Сердар Азмун,medium,Сердар Азмун|Сердар|Азмун
player,игроки,Ивелин Попов,medium,Ивелин Попов|Ивелин|Попов
player,игроки,Александр Ломовицкий,medium,Александр Ломовицкий|Александр|Ломовицкий
player,игроки,Юрий Дюпин,medium,Юрий Дюпин|Юрий|Дюпин
player,игроки,Дмитрий Кабутов,medium,Дмитрий Кабутов|Дмитрий|Кабутов
player,игроки,Евгений Луценко,medium,Евгений Луценко|Евгений|Луценко
player,игроки,Джордан Ларссон,medium,Джордан Ларссон|Джордан|Ларссон
player,игроки,Гиа Григалава,medium,Гиа Григалава|Гиа|Григалава
player,игроки,Самуэль Жиго,medium,Самуэль Жиго|Самуэль|Жиго
player,игроки,Адессойе Ойеволе,medium,Адессойе Ойеволе|Адессойе|Ойеволе
player,игроки,Матиас Норманн,medium,Матиас Норманн|Матиас|Норманн
player,игроки,Дмитрий Полоз,medium,Дмитрий Полоз|Дмитрий|Полоз
player,игроки,Андрей Панюков,medium,Андрей Панюков|Андрей|Панюков
player,игроки,Егор Сорокин,medium,Егор Сорокин|Егор|Сорокин
player,игроки,Сослан Джанаев,medium,Сослан Джанаев|Сослан|Джанаев
player,игроки,Расмус Эльм,medium,Расмус Эльм|Расмус|Эльм
player,игроки,Роман Еременко,medium,Роман Еременко|Роман|Еременко
